Author,Comment,Likes,Published At
@땅-p8p,갈때 병원 에 보내면 되죠😢,12,2024-07-06T12:23:36Z
@user-ur7bo8yj1f,내가 알고 선배도 정신  😢강금 돼😢나이77세 2021도부터 100억 자산가😢😢😢,9,2024-07-06T11:37:08Z
@user-zk7es4ub4k,정신나갓 애들만 모아놨나,5,2024-07-05T07:32:06Z
@user-zk7es4ub4k,아니 이 프로 의도가 뭐지? 참나 어이가 없네 이런 아픈 사건을 웃으며 이야기 한다는게,6,2024-07-05T07:31:32Z
@user-zk7es4ub4k,대가리에 뭐가든거냐 저거,0,2024-07-05T07:23:40Z
@user-zk7es4ub4k,이런 씨발 저 김풍 저걸 말이라고하냐,0,2024-07-05T07:23:07Z
@user-nc7jt3jo3u,거기서왜이재명나와.  샤이코패스같아,6,2024-07-05T07:00:37Z
@nicolej9092,돈이웬수다,18,2024-07-05T05:17:55Z
@숙자최-y4m,사설 구급차는 조심 하는게 좋아요 돈만주면 나쁜일에 참여하는 일들이 많답니다,11,2024-07-04T17:24:02Z
@숙자최-y4m,자식들한테 무슨신세야~~ 함께살면 늙은 몸으로 궂은일 식모살이 스트레스 받으며 생으로 병들면 요양원에 버리지~~,7,2024-07-04T17:20:49Z
@user-lr4hc1mm4p,그냥간만히있어면언제가는유산다받는데복은차네,40,2024-07-04T13:26:17Z
@user-yu7gl5op3m,금수보다 못한 자식이 있구나ᆢ서글프다,82,2024-07-04T12:47:12Z
@user-st2yh3hg4o,돈  많이 쥐고 있지 말고 정당히 나눠주고 먼리 사라졌어야한다,20,2024-07-04T09:36:03Z
@fjfhfri7724,시끄러,3,2024-07-04T07:20:11Z
@민들레-x2h,무섭네~~<br>돈 많은 거 부러웠는데<br>생각이 바뀌네요,58,2024-07-04T07:05:44Z
@user-hz5gy9ym8d,아줌마 미국에서 편히살세요?<br>아줌마 힘내세요?<br>솔직히 저희 오빠하고 올케 똑같아요?저희 아버지가 불상하시죠?,23,2024-07-04T05:13:11Z
@user-od2gk2il7e,어디서 어떻게 사시는지는 모르지만 어머님 부디 건강하시고 행복하게 사시길 바랍니다  따님이 참 고맙네요,126,2024-07-03T14:06:33Z
@eunggongkim2933,아니 뭘 저렇게 떠벌려  뒤에서 조용히 처리하지,12,2024-07-03T02:35:43Z
@erxi9,도우미 분은 4회에도 도우미로 나오시더니.. ㅎㅎ,3,2024-07-03T02:02:08Z
@user-ev4zi7ih2e,윤석열이 탄핸되야지 ㅋ,3,2024-07-03T01:43:17Z
@user-cl1ni5el5m,남은여생따님과행복하게지내세요,22,2024-07-02T13:53:49Z
@user-wv4fc7es9f,과장해서 저런자식이 어딨어,13,2024-07-02T10:11:54Z
@user-ne7de6ct1j,아직도 정치인 중에 이런 짐승만도 못한<br>인간이 있을걸 ㄱㅎㄷ,0,2024-07-02T09:41:30Z
@user-tm2mh3yo7q,짐승보다 못한 놈들 천벌을 받을거다.,0,2024-07-02T09:16:09Z
@벚꽃-g9w,본방송이  몆분차리인가요?<br>찾으니 없는데<br>본방송 다해준것인가요?<br>아니면 요약본인가요?<br>아시는분 답글 좀 해주세요,14,2024-07-02T08:46:59Z
@mgk2985,실화이고 저정도 사건이면 일반인들도 알 수 있지 않나?<br>넘 연출된 거 아닌가?,3,2024-07-02T08:15:25Z
@user-ur2gz8mo5o,역시 정치욕심있는 놈 그 누구도 팔아먹지,74,2024-07-02T08:09:11Z
@emerald-song,유독 한국인들이 <br>돈에 인격이 망가진다 <br>지구상 이런 인성은 없는듯 ~~!!,8,2024-07-02T07:04:07Z
@juhee104,통화할때만해도 멀정했는데 납치해서 의사한테 부탁한거네 바보만든 약을투약했구나,32,2024-07-02T06:23:43Z
