Author,Comment,Likes,Published At
@hanseohui543,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=270"">4:30</a>  근데 이건 아무리 봐도 닮았...😂",2,2024-08-10T14:56:37Z
@user-wk4zh7ss7s,조정식 선생님 수업 들어본적도 없고 언뜻 봤을땐 비호감에 가까웠는데<br>이 영상보고 참인간 이구나 싶었습니다.<br>본 받겠습니다.,0,2024-08-10T13:42:14Z
@glassesssssssss,진짜 개웃기네,0,2024-08-10T12:47:20Z
@oopscro9770,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=330"">5:30</a> 의외로 많아요 그런부모들;; 자기가 안겪어봤다고 일반화는 하지마세요",0,2024-08-10T11:18:42Z
@SCMA_poyo,정승제 ㅈ도 없는데는..ㅋㅎㅋㅎㅋㅎㅋ 편집 너무 심한거 아니냐 ㅋㅋ ㅠ,0,2024-08-10T10:16:46Z
@fox_5839,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=359"">5:59</a> 이해 못하는게 ㅋㅋㅋㅋㅋ ㄹㅇ 웃기네 ㅜㅋㅋㅋ",0,2024-08-10T10:11:03Z
@용감한제리,자녀가 있냐 없냐로 약간 요즘유행 언저리라도 아는거와 모르는거에 차이랄까,0,2024-08-10T09:38:41Z
@b_avocado,진짜 빵빵 터짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-10T09:38:30Z
@The.doha.,난 요새 이둘이 젤욱김ㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-09T20:48:33Z
@isegyeidollilpa,둘이 나이 차이가 좀 나시는 건가요…?뭔가 대화에서 세대차이가 느껴지는 듯한 ㅋㅋㅋㅋㅋ,0,2024-08-09T15:11:11Z
@Uwall_han,바프 찍자니까 조롱하는거야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-09T08:46:48Z
@dotorii_,하 보다보니 너무 재밌다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠㅠ,0,2024-08-09T01:32:24Z
@dotorii_,조정식쌤 옷 너무 예뿌다…,0,2024-08-09T01:29:21Z
@20notateenag2,확실히 트렌드 못따라가는건 나이 문제가 아니구나 .... 나이차이는 얼마 안나는데 정승제가 훨신 아재같음,1,2024-08-09T00:03:20Z
@20notateenag2,디씨 ? 정승제 가끔씩 좀 선넘네 사상 이상한가 쟤도,0,2024-08-08T23:40:18Z
@searchbenny,귀여웟😂,0,2024-08-08T18:16:00Z
@2young553,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=535"">8:55</a>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,2024-08-08T12:50:56Z
@2young553,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=483"">8:03</a> 앜ㅋㅋㅋㅋㅋㅋㅋ센터 뜻 아냐고 무시당해서 속상한 정승제쌤 귀여우세요",0,2024-08-08T12:48:28Z
@Ryuo_The_Imperial_Dragon,나는 그래도 커뮤를 다른 용도로 사용해서....(진짜로 똥글 싸지를라고 씁니다.),1,2024-08-08T11:44:45Z
@user-qo9bo4eh6t,문찐이 뭐지. ㅋㅋ,1,2024-08-08T04:42:59Z
@UBW_UL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 케미 좋으시네요 ㅎㅎ😊😊,0,2024-08-08T03:42:06Z
@user-hm7kh9mg2o,아니 근데 정승제 바프 만약 한다면 수학책 들고 하는거 아니겠지..,0,2024-08-07T14:26:13Z
@08-wo4sf,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=245"">4:05</a> 미쳤나봐 ㅋㅋㅋㅋㅋ😂",1,2024-08-07T09:46:58Z
@lje836,"혹시 정승제 쌤하고,조정식쌤 가족이신가요?",0,2024-08-07T05:37:21Z
@느금마따묵기,빡갤은 안들어가노?,3,2024-08-07T04:02:50Z
@user-tc3jy7nb8e,조정식  정승제 겁나 킹받어,0,2024-08-06T08:39:26Z
@user-nn1ge8dp5w,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이런거 또 해주세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-06T08:05:15Z
@TheDuckiez,인사이드 아웃 2: 승제쌤 (버럭이) &amp; 정식쌤 (당황이) 듀오…😂,1,2024-08-06T04:56:43Z
@user-ky3fz8is6m,두분팬되었어요😅,0,2024-08-06T00:36:23Z
@user-vp3yh1gn6j,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=899"">14:59</a>",0,2024-08-05T17:26:27Z
@김현정-j8x,"티처스를 매주 챙겨보는 일개 고딩입니당. 혹시 티처스가 전 세계로 뻗어나갈 상황에 대비하여 영어 자막에 힘을 보태고 싶은데요, 이번 동영상의 시청자 자막 달기 기능을 열어주실 수 있으신가요? AI 친구가 꽤 잘 듣고 번역해놓았지만 아무래도 아쉬운 부분이 많아서요!!<br>외고생으로서 혹시 기능 열어주시면 시간 쪼개서 자막 번역에 힘써보겠습니닷<br>항상 재미있게 보고 있어요!!",2,2024-08-05T14:26:36Z
@user-dz6pm8lh9t,아니 이러다간 승제쌤이 디질거같은데요 너무 갈궈지잖아ㅠㅠㅠㅠㅠㅋㅋㅋㅋ큐ㅠ,1,2024-08-05T14:21:50Z
@user-rv4mu3wz5k,문찐 정승제..,0,2024-08-05T10:52:46Z
@dol12354,아 왜케 웃기냐,0,2024-08-05T09:41:08Z
@user-np5hy5of6b,ㅋㅋㅋ졸라웃기네,0,2024-08-05T06:48:28Z
@youjh1351,그냥 웃긴당<br>ㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-04T17:28:30Z
@youjh1351,응원합니다ㅋㅋ,3,2024-08-04T17:19:05Z
@user-pn1iq9vu9q,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=96"">1:36</a> 데요가 아니라 대요",1,2024-08-04T13:50:25Z
@user-vy5gu5we5x,존나ㅜ웃기네ㅋㅋㅋㅋㅋㅋㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋ,0,2024-08-04T12:15:52Z
@user-zk9ds6je8d,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=815"">13:35</a> 개념글 추천입니다",0,2024-08-04T09:59:41Z
@이예은-v9l,아니 정승제쌤 미쳤냐구여ㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-04T05:55:52Z
@klyleve7099,아 조정식 쌤 개웃시넼ㅋㅋㅋㅋㅋ 이 예능 자꾸 보니까 다시 학창시절 돌아가고 싶닼ㅋㅋㅋ 공부 재밌게 할 수 있었을텐데 ㅋㅋㅋ,0,2024-08-03T18:25:25Z
@user-db4zz2wg3j,아 진짜 개웃곀ㅋㅋㅋㅋ큐ㅜㅜㅠㅜㅜㅠㅠ제발 계속 해줘요 티처스...,0,2024-08-03T16:10:42Z
@user-gw8co1kz7p,수갤 안들어가서 다행이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-03T13:38:16Z
@ekuk4251,선생님들 왜케 웃김,0,2024-08-03T12:34:02Z
@user-rx9pt4tb3o,생선님 홍대좀 데려가보면 바로 지칠거같음ㅋㅋㅋ,1,2024-08-03T07:49:15Z
@user-gl8ml5dr2s,디져스가 웃겨 디져스 인건갑,2,2024-08-03T01:33:26Z
@pianogirl_0812,ㅋㅋㅋㅋㅋㅋㅋㅌㅋ,0,2024-08-02T23:20:48Z
@user-du2cq6pj2p,아빠와 아들같아요,0,2024-08-02T19:35:01Z
@user-cv8kk2oe5b,아니 둘이 케미 너무 좋아요ㅋㅋㅋㅋㅋ,1,2024-08-02T14:20:03Z
@user-tw7to8vj2g,아 진짜 이런거 마니 올려주세욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃김,1,2024-08-02T14:16:16Z
@user-ddddddddddddd,빡갤을 봐야지 ㅋㅋㅋㅋ,1,2024-08-02T10:46:34Z
@NOHSEN,생선님 아재 그 잡채 ㅋㅋ,1,2024-08-02T06:19:53Z
@user-yd8xr2ye4b,정식 쌤 힘내세요..,1,2024-08-02T03:11:40Z
@user-vd4jw5cr3m,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=96"">1:36</a> 많데요 -&gt; 많대요",0,2024-08-02T03:11:33Z
@user-br1mx5dm7w,썸넬 무슨 영화개봉한줄,0,2024-08-02T00:38:22Z
@user-mv1xz8wr8y,그거 못알아드실 부모는 꽤 있을거 같은데,0,2024-08-01T16:12:07Z
@24gg-r3b,조정식이 다 아네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-08-01T14:15:43Z
@user-ic2bg7kj9p,자해 ㅋㅋㅋ😊ㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-01T11:51:28Z
@user-wv5sr5ng8o,이건 그냥 조장식의 정승제 유행 알려주기잖아,5,2024-08-01T08:57:19Z
@user-ns8vq8rb9s,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이과생들 다그런건 아니지만 애니매이션, 요즘 유행, 줄임말, 해리포터나 현실성없는영화 관심 진짜 없음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나랑 내주변사람들 같아 정샘 너무 공감됨 ㅋㅋㅋㅋ",0,2024-08-01T06:24:15Z
@user-ko8bw2tq3m,𝙅𝙊𝙉𝙉𝘼 우ㅛ겨,1,2024-08-01T04:38:07Z
@zexz1m,ㅋㅋㅋㅋㅋㅋ 유행 모르는 승제님 너무 귀엽다 정말정말… 칭찬댓글 보면 입꼬리 씰룩씰룩 하는것도 귀여워주겅…,38,2024-08-01T02:33:57Z
@user-xf7jp4rz3v,조정식은 뭔가 찐 똑똑한 게 보여..그에 반해 정승제는...음......ㅋㅋㅋ,1,2024-08-01T02:31:10Z
@On_Marm,어처구니없는 억까를 보고 분노의 반론을 펼치는걸 기대하고 왔는데 살짝 아쉽스...,0,2024-08-01T01:51:32Z
@user-cz2fd3pi4q,개념글 추천입니다 .,3,2024-07-31T23:56:13Z
@cloudgirlshutthemouth,국민 수험생.아빠들의 커무니티 유저들 육아 프로잭트,0,2024-07-31T17:55:44Z
@user-mv3dj9nu2n,아진짜존나웃기네,0,2024-07-31T16:50:59Z
@user-lh4ib2jv9r,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=286"">4:46</a>  이건 학생이 알아서 해도 부모님이 자기가 어디서 주어들은걸 계속 강요하면 정말 피곤하고 지침. 안 그래도 공부로 힘든데 … 걍 내버려두세요 본인이 입시 강사도 아니면서…",12,2024-07-31T14:45:57Z
@슈가코트,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=629"">10:29</a> 입이 웃고있잖아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1,2024-07-31T14:27:19Z
@user-ds7kd6qy3w,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=818"">13:38</a> 조정식도 틀렸으면 개추",1,2024-07-31T12:26:10Z
@user-sp7zs1iy3v,남들이 못하는 수학에선 1타지만 남들이 하는 문화생활에선 9등급인 정승제,0,2024-07-31T12:07:49Z
@junhan__kim,티처스 인스타 공계 또 해킹 당한 건가요 😢,1,2024-07-31T11:50:13Z
@Valuablepriceless,승제쌤….왤케 평소 보던거랑 다르게 너무 문찐이다….,0,2024-07-31T10:44:48Z
@Gimi-one,정성제다이₩ㅓ트파이 ㅣㅇ,0,2024-07-31T05:33:58Z
@깅-z8i,아 오랜만에 소리 내서 웃었네 진짜ㅋㅋㅋㅋㅋㅋㅋ 너무 웃기다,2,2024-07-31T05:00:43Z
@GoodLife5312,아니 정식쌤 디시도 아시면서 개추가 왜 개념추천이 아니야,3,2024-07-31T01:11:58Z
@user-tc5is2tl1j,채널A 폼 개미쳤네 ㅋㅋ,0,2024-07-30T18:25:13Z
@user-rb3tt6xj9i,ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋ 승제F 모든 영상을 수학처럼 분석하려는게 개 웃김 ㅋㅋㅎㅋㅎㅋㅎ,4,2024-07-30T16:25:18Z
@DDung_DDu,조정식 확실히 좀 트렌디 하네 저 나이에도 ㅋㅋㅋ,8,2024-07-30T15:09:48Z
@user-yl2dr9uj6q,"성공적인 수험생활을 하고 싶은가?<br>그렇다면<br>혀르비, ㅈ만한은 걸러라",0,2024-07-30T14:48:38Z
@glajddl,ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-07-30T13:59:00Z
@lsy8796,무척 잼있다. ㅎㅎ 티격태격 티키타카,0,2024-07-30T13:26:04Z
@seoyoungg,아닠ㅋㅋ 하 너무 재밌ㅅ어욯ㅎㅎ,0,2024-07-30T11:51:45Z
@user-rb9xk5cq2r,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=507"">8:27</a> 승제생선님 왜이렇게 박동금 여사님 같냐,,,",4,2024-07-30T09:45:16Z
