Author,Comment,Likes,Published At
@luckylife7581,아니! ㅠ 아무리 토니가 시대지난 기수고 노총각이라고해도<br>무슨 탈북녀랑 저런방송을!! <br>넘하네ㅠㅠ 미우새나 돌싱포맨을 나와야죠ㅠㅠ😢,0,2024-03-10T01:56:18Z
@user-ug2iy3fq7v,헐 진짜 인줄,0,2024-03-09T09:20:12Z
@gingorangro,둘이 결혼한거여 몰랐네,0,2024-03-09T05:07:10Z
@JEONG606,토니와아라ㅡ진짜 결혼하면 좋것다,0,2024-03-09T00:42:21Z
@user-dw7dk3xo9w,북한부부는<br>뽀뽀도안하면<br>애는었덕게날수있나요?ㅋㅋ😅,1,2024-03-08T14:23:50Z
@user-iq2qe9mo8d,쏠티스 광고 좀 ...,1,2024-03-08T11:19:37Z
@user-oj6kq1cr5s,"옛날 방송이네요.ㅎㅎ 아라는 결혼했고, 토니는 아직도 미혼.ㅎㅎ",0,2024-03-08T00:33:18Z
@user-wf4sw7kd9d,그냥 둘이 이자리에서 결혼식 끝내시요..,0,2024-03-07T15:57:59Z
@user-tp2rv5vm1x,구석에 쟤 민짜랑 그거 있어서 빵 갔던 걔 아냐??<br>방송에 나온다고.?????,1,2024-03-07T06:32:39Z
@user-ui1qp8xm5o,2017년 방송용 이군요ㆍㅋ썸네일 보고 깜짝 놀랐어요ㆍ,32,2024-03-07T01:54:05Z
@user-zy8kh8zw4s,축하합니다 ! 현숙띠 밥그릇 깨지 말라우! ^^,2,2024-03-07T00:39:54Z
@user-qj8pb4sr1w,북한살기좋다고 선전합니다<br>고만하시오,0,2024-03-06T23:47:33Z
@user-eb8bs5ln5f,솔미 에미나이 노래만 했나 잘하네 아라씨는 진짜 빨리 했으면 좋겠습니다 ❤,5,2024-03-06T17:05:54Z
@user-vb3yv2wh1e,떡  본김에  제사  지낸다는데  결혼식을  올렸으니까  오늘부터  쭉  사십시요.,0,2024-03-06T11:34:04Z
@user-fm6mp1mw3f,여자 진짜 이쁘다,0,2024-03-06T10:56:15Z
@user-qs4er5vo2v,이거 방송......,1,2024-03-06T10:55:26Z
@sij9562,진짜인가요?가상인가요?<br>진짜라면 환영 축하합니다,0,2024-03-06T09:21:08Z
@나비-m9h,둘이 결혼 하라우~!!😂😊😂😊😂😊❤❤❤❤❤토니 어머니도 좋아 하시겠다.ㅋㅋㅋ<br>신부도 이쁘고..ㅋㅋㅋ,6,2024-03-06T08:29:47Z
@user-kg6fx2ss3w,헉 낚시에 걸렸네 ㅎㅎ,3,2024-03-06T08:01:07Z
@Jun-Grandma.,진짜이면 좋겠습니다😄😄😄,1,2024-03-06T07:45:03Z
@user-pf3pb3yx8s,이건 걸려들은거네여. 잘됬다 이정도미남미녀는 인정한다❤❤😅😅😅,1,2024-03-06T07:35:34Z
@user-xh8em2wb3r,가짜결혼이지요😮,0,2024-03-06T07:10:46Z
@user-ee7iv5tg3w,저 북한여성<br>북한에서 두번째로 이쁨<br>첫번째는 따로있는데 이름생각이 안남,0,2024-03-06T06:38:16Z
@user-hi4zn8cg8j,아니 토니 이런것도 찍었었어? 왜.....,0,2024-03-06T05:57:37Z
@user-xl4xi8zt7d,"북한 정권은. 어리석기가  하늘을<br>찌를 지경이네. 러시아 중국에<br>이용당해서  남한을 부수고 70년이 넘도록 조상님께 큰죄를 <br>짓고 국민을. 배곯게 하며 자원을<br>중국에  헐값에  파는 짓. 진죽<br>남한에서. 통일 해보려고 노력을<br>참으로 많이 하고. 했는데 김일성<br>일당들은 70년 세월 동안  무기<br>만들어  돈 떨어지면 남한 향해<br>뻥뻥 쏘고 왜 북한 권력자들은<br>생각이 없고, 국민위해 발전 할<br>생각 않고 오로지  권력만 쥐고<br>김 일성 작태들만. 맛있는 것들<br>먹고 배는. 백두산 만큼 키워<br>똥배  거름도 안되는 독이든<br>거름을 배안에 끌어 안고. 세월<br>잡아 먹고 있는지 그런 북한을 좋다고.  남한 야당중에 꼴뚜기가 뛰니. 망둥이도 뛴다고 추종하는<br>세력 때문에. 남한 국민들도<br>야당이 국민갈라치기 하는 통에<br>어려움이 많다.",0,2024-03-06T05:45:16Z
@ilandkim3260,선남선녀~~진짜 결혼하시라요~~,0,2024-03-06T04:57:05Z
@user-qx2fd9pm2w,축하합니다 행복하세요,5,2024-03-06T04:45:16Z
@유길리-l7z,토니엄마 미우새<br>하차해야하는거 아님?ㅋㅋㅋㅋ,0,2024-03-06T03:54:35Z
@내일의희망-t9w,김아라 예수 믿는데......,0,2024-03-06T03:41:49Z
@user-hc5dq7ch3i,진짜 면 좋겠는데...,0,2024-03-06T02:34:44Z
@user-pb2fe8jq5z,아이고 토니안,0,2024-03-06T02:25:06Z
@user-gn4cu3or8m,아라씨결혼은했는데<br>다른사람입니다,0,2024-03-06T01:30:48Z
@jeongra8372,토크?,1,2024-03-06T01:29:52Z
@user-gn4cu3or8m,또가짜뉴스퍼트리네,0,2024-03-06T01:28:46Z
@user-lj7us6hg4s,토니꼭부짭아라,0,2024-03-06T01:14:06Z
@user-dn8zp3fz3v,토니안이 미쳤냐?,0,2024-03-06T01:07:35Z
@hyelee4088,진짜잘어울려요 결혼하세요,1,2024-03-06T00:53:36Z
@seungbumchoi3543,kiss ??,0,2024-03-05T23:48:37Z
@user-nv7sh8vv3l,먹을것 없는 북한이<br>저것처럼결혼 하려면<br>평양 시민만 가능하겠지요,0,2024-03-05T23:07:33Z
@user-bq4id1su4i,진짠줄 알았시요,4,2024-03-05T23:04:39Z
@user-qo4rq3vv3z,북한에서 유명한 지역 몽금포 장산리😂,0,2024-03-05T22:03:15Z
@manaty3619,아라 진짜 결혼했지 암수꽈?,0,2024-03-05T21:58:43Z
@chonghaygood97,"장정수님, 우리 아버님이 황해도에서 오셨는데 혹시 조상 할아버님이 같지 않을까 ? 아버님 고향이 황해도란 말씀을 들었기에 나에게는 항상 듣기좋은 정겨운 곳이다.",7,2024-03-05T21:33:30Z
@user-vg8cv8sg2x,진짜 결혼한 줄 알았어요<br>두사람결혼하세요,0,2024-03-05T20:50:46Z
@user-nr4ms9zv5j,장난으로도 하지마  살아보면 알겠지만 완전 무대포다 거다 나라를팔아 먹은자들😮😮😮😮😮😮😮😮,0,2024-03-05T20:31:55Z
@user-te2vu1kj3i,"사람이  땅에 묶김,<br>물건?",0,2024-03-05T20:20:35Z
@kongkim3600,김아라 양을 보고는...... 웬 연예인인가 했다.  정말 예쁘네요.,13,2024-03-05T20:10:25Z
@OK-xe6cx,10년전 방송 사진...,1,2024-03-05T20:08:22Z
@isaackim1234,"패널에서 더러운 동성애 옳다고  홍보하는 홍#<a href=""http://www.youtube.com/results?search_query=%23%EC%94%A8%EB%8A%94"">#씨는</a> 빼주시면 안될까요? 명백히 성경말씀에서 죄라 하시는데, 자신이 다니는 교회는 정죄하지 않아 좋다고 하는 자입니다. 사람이 마땅히 하나님 앞에 지켜야할 법을 만드셨는데, 그걸 전면으로 어기고, 다른 사람에게 그 동성애 삶이 옳다고 하는 자는 방송에 나오면 안됩니다. 이들은 정치인들까지 선동해서 대한민국에 동성애 차별금지법 만들어 교회 문닫고, 수많은 동성애자들 만들고자 하는 속샘이 있습니다.",0,2024-03-05T19:32:42Z
@user-topkorea,북한엔 알루미늄 원굉석인 보크사이트도 많다.,0,2024-03-05T19:25:19Z
@Thomas-dq4cn,에휴~ 이만갑 이때가 좋았는데.....ㅠ,0,2024-03-05T19:15:19Z
@user-eh7lg7cj2l,이만갑은<br>탈북 모든분들의 희망 입니다<br>작은것 까지도 챙겨 주세요,0,2024-03-05T17:28:15Z
@user-ns9ep8wr1d,축하합니다🎉🎉🎉,8,2024-03-05T17:11:57Z
@user-cq6uh8rt3y,박은혜 니가해라,1,2024-03-05T17:00:04Z
@정신좀차리자,내가본 결혼음식만든거중에 제일은 옛날에 은행갖고 껍질 안깨고 물들여서 색색들이 쌓아올린거 진짜 이쁘고 좋았음 나중에는 깨먹느아 힘들었지만 그때는 진짜 이뻣던 기억이.. 설탕으로만든 사탕도 둥글고 납작하게 만들어 색색들이 쌓은거 지금생각해도 어떻게 만들었는지..,11,2024-03-05T16:27:44Z
@user-vm3dl7vf6i,아라 얼마전에 결혼한것 다 알고있다. 아라 진짜 신랑 즉 시  공개하라..!! <br>아.. 개인사여서 함부로는 안되겠구나.  근데 아라 남편 누군지 궁금하다.,3,2024-03-05T16:19:41Z
@Patmo-z2v,11 babies..she is absolutely adorable true patriotic Korean person,4,2024-03-05T16:04:49Z
@theresamin7463,토니 안 얌전 하기만 한줄 알았는데요  명연기 잘  보았습니다. ㅋㅋㅎㅎ 감사합니다,38,2024-03-05T15:35:32Z
@theresamin7463,대단하네요. <br>한국  🇰🇷 에 가서 찾아  보면  함니다 .,7,2024-03-05T15:31:38Z
@theresamin7463,저는 육십년 대 유학생 으로 미국에서  오랜세월 살면서 도 한국  🇰🇷 을 바라보면서  살았는데.  어느날  우연히  이만갑에 빠저서  거의다 본줄 알았는데  우연히도 오늘도  보다가 새로운것을 보면 서 푹 빠지게 되었습니다. <br>한국  🇰🇷 에 가면 이북 음식을  어디에  가면 만날수  있나 알려주면  고맙겠습니다. 💕 💜 💏 💙 💚,17,2024-03-05T15:30:20Z
@user-vp5xz4tw3d,2017년도 이만갑에<br>서 북한식 결혼식 장<br>면 연출한거임<br>아라양은 작년에 결혼<br>했음,5,2024-03-05T15:27:12Z
@user-mk5ne3eh2w,속았다 10년 다되어가는 영상으로 시청자들 낚았네,4,2024-03-05T15:22:01Z
@user-uc2mu7fm4j,북한과는사업이어렵지<br>언제맘이변해.계약을깰지.<br>이용당하고.말걸요.,3,2024-03-05T15:18:29Z
@user-bq1dg9bg5j,토이안 정말 결혼했으면 좋겠어요~이북여자 괜찬으것 같아요~❤❤❤❤❤,26,2024-03-05T14:38:00Z
@황지혜-k8g,마약때문에 하루아침부자되는것 같은데요,2,2024-03-05T14:11:11Z
@user-zi6iq1vp3m,진짜?연출아니고?  ㅎㅎㅎ토니안님  진짜?😊,5,2024-03-05T14:01:20Z
@user-ez6nm3sk2d,에이 속았자나😂😂😂😂,6,2024-03-05T13:50:42Z
@user-vy4dp7fn1k,토니님 진짜 결혼하세요.보기좋아요😂,46,2024-03-05T13:34:56Z
@openureyes3541,너무재밌다.토니안센스가 좋네🎉🎉<br>아라씨넘예뻐요🎉🎉,64,2024-03-05T13:34:07Z
@yujinlee9530,ㅋㅋㅋ 토니씨  진짜 결혼하세요 ❤❤,32,2024-03-05T13:33:10Z
@user-lf5gn5so3h,방송국 인간들아 보는 눈이 많다 사람 가려서 방송 출연시켜라 쓰레기들 까지 끌어다 앉혀놓고 잘들 놀고 있다 인간 같지 않은 쓰레기들 까지 끌어다 떠들고 있네,0,2024-03-05T13:24:16Z
@user-lf5gn5so3h,박현숙 애는 온성 애가 아니냐? 이남자 저남자. 여러남자 만나 가는데마다 애낳아 버리고 애낳은집 돌며 애옷을 벗겨 가던 그 또라이가 왜 방송 나와 떠들어 되나,0,2024-03-05T13:23:09Z
