Author,Comment,Likes,Published At
@user-tc9gh4xm8l,쿠팡 물류센터나 택배하세요 부지런함택배도 많이함 400~450됩니다,24,2024-09-06T15:31:58Z
@user-tc9gh4xm8l,저도 한심하기짝없어 보입니다. 오죽함이혼햇을까 애도잇는데...노력한모습1도없음 방송타니...,3,2024-09-06T15:28:31Z
@user-tc9gh4xm8l,그니깐요 저상담사분 이해확가게 설명하네요 친절한거야 방송이니글타치고....,0,2024-09-06T15:26:35Z
@user-tc9gh4xm8l,정재용~~이상민한테가세요 차근차근다갈켜줄듯 ㅠ,1,2024-09-06T15:25:22Z
@es-nn8su,힘내세요,3,2024-09-06T14:57:42Z
@user-ni5cf6vm3k,뭐하는 짓이냐 자식있는 우리애들아빠 얘기해줄까 하루12시간이상근무하고 쉬는 날도 새벽에 나가서 알바나간다 그것이 아빠이니 인간의 근본이다 미치겠다 게으름도 병이야,7,2024-09-06T14:40:36Z
@user-ni5cf6vm3k,나이50넘어서 방송이 다 가 아니고 막노동이든 돈 되는 일은 다 하면서 살았어야지 같은 나이에 참 한심하자 애 보는게 문제가 아니다,10,2024-09-06T14:37:27Z
@장제경,"돈생기면 다써버리지말고 꼭필요한곳에만 쓰고 아껴쓰시고  ,     담배 ,  술 ,  배달음식 다 끊으시고 ,    살부터 빼시고 ,  DJ DOC 하늘오빠랑 둘이라도 뭉쳐서 돈을 버세요 ~  돈절약해서 아껴쓰고 계획있게 사시길 ~~",2,2024-09-06T14:22:20Z
@user-my247,"어릴때 팬이었는데 ,….씁쓸하내요!",2,2024-09-06T12:02:33Z
@empathy.7637,ㅋㅋㅋㅋㅋ 그니깐 다른일은 안해봤고 힘들꺼니깐 하기싫고 ㅋㅋㅋㅋㅋ 무조건 그냥 방송으로 큰돈 벌고싶구나 ㅋㅋㅋㅋㅋㅋ,5,2024-09-06T11:45:50Z
@user-mm1cx3vb9s,"연예계생활 30년, 세금생각 안하고 술빨고 놀고 돈쓰고<br>......... 왜 이제와서...<br>누칼협?",2,2024-09-06T11:29:55Z
@user-zf3gn9qt2e,세금이 저정도면 벌긴 엄청 벌었네요<br>다 써버려서 그렇지,14,2024-09-06T10:59:22Z
@user-vd4df1ym2r,프로그램  취지가 아깝습니다  그 옛날 명성에 그나이에  조용히 재기 하심 좋겠습니다  부끄럽지도 안으신지 펑펑쓰실때는  ....,1,2024-09-06T10:00:39Z
@user-jj2kr2oy4h,바껴야된다재용아~~~,0,2024-09-06T08:22:43Z
@영-d7n,티비에 왜나오는지????<br>따라하는 ×생길라...,1,2024-09-06T08:11:46Z
@sungcheolhong6234,에구  이런걸 방송<br>  한심하다  한심해,4,2024-09-06T07:49:33Z
@user-yy7cz4fo4c,유튜버잡*홍에 댓글남겨야겠다<br>꽃중년에 정재용님 좀 데리고 다니시라고<br>응원합니다~!!<br>지금부터라도 새로 시작한다는맘으로<br>하시면 될듯요 이상민씨가 미우새만나서 빚청산한것처럼 꽃중년이 롱런해주길~~,1,2024-09-06T07:47:56Z
@user-qj9sh9nb1e,아들이라 오냐 오냐 모든거 엄마가 대신해줘서 숫자 계산 일할 능력 없고 아이 안키워도 몸 관리해서 성인 시집 갈때까지는 뒷바라지 해야지 각자 살려고 하겟지 난 코요태가 대단하다 단단하고 그룹이 열심히 살고 돈 모으고 효도하구,0,2024-09-06T07:43:24Z
